,activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value,action_type,unit_scale,assay_tax_id,assay_organism,pK,standard_inchi_key
5208,12652436,939958,72015,1853213,900639,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10298,Human alphaherpesvirus 1,,PDDAFMDJXJISEB-UHFFFAOYSA-N
5209,12652437,939958,72015,1853212,1520893,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10298,Human alphaherpesvirus 1,,FSNDAMNIFUFOBQ-UHFFFAOYSA-N
5210,12652438,939958,72015,1853211,1520892,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10298,Human alphaherpesvirus 1,,RVDDFWHDMUQVLX-UHFFFAOYSA-N
5211,12652439,939958,72015,1853210,1520891,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10298,Human alphaherpesvirus 1,,BPSFOTGQNRKNLZ-UHFFFAOYSA-N
5212,12652440,939958,72015,1853209,1520890,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10298,Human alphaherpesvirus 1,,LYCXCEMDNGPEIR-UHFFFAOYSA-N
5213,12652441,939958,72015,1853208,1520889,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10298,Human alphaherpesvirus 1,,JWRWXNHLPMLNND-UHFFFAOYSA-N
5214,12652442,939958,72015,1853207,868895,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10298,Human alphaherpesvirus 1,,GUOUIGXFEWSFFH-UHFFFAOYSA-N
5215,12652443,939958,72015,1853206,1520888,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10298,Human alphaherpesvirus 1,,DXYFTQLOPDFMGK-UHFFFAOYSA-N
5216,12652444,939958,72015,1852897,942527,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10298,Human alphaherpesvirus 1,,UKUNCUOWDRNGIV-UHFFFAOYSA-N
5217,12652445,939958,72015,1852896,1219738,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10298,Human alphaherpesvirus 1,,WGQXFGMKJAECEF-UHFFFAOYSA-N
5218,12652446,939958,72015,1852895,761048,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10298,Human alphaherpesvirus 1,,ISXDTMVXKAPUDE-UHFFFAOYSA-N
5219,12648305,940081,72140,1848699,1517028,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10358,Cytomegalovirus,,PTHJVFQTMJMDKU-UHFFFAOYSA-N
5220,12648304,940082,72140,1848699,1517028,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,37296,Human gammaherpesvirus 8,,PTHJVFQTMJMDKU-UHFFFAOYSA-N
5221,12648326,940226,72140,1848699,1517028,,,%,0,Inhibition,Not Active,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10358,Cytomegalovirus,,PTHJVFQTMJMDKU-UHFFFAOYSA-N
5222,12648346,940246,72140,1848699,1517028,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,,,37296,Human gammaherpesvirus 8,,PTHJVFQTMJMDKU-UHFFFAOYSA-N
5223,12648347,940247,72140,1848699,1517028,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,,,10358,Cytomegalovirus,,PTHJVFQTMJMDKU-UHFFFAOYSA-N
5224,13316530,963271,73852,1897135,1563443,=,-95.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-95.0,%,,,,,10359,Human betaherpesvirus 5,,PHAPNOWKHXHEBD-SOFGYWHQSA-N
5225,13316531,963271,73852,1897136,1563444,=,-94.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-94.0,%,,,,,10359,Human betaherpesvirus 5,,VVHZVRFHROODJG-SOFGYWHQSA-N
5226,13316532,963271,73852,1897142,1563450,=,-92.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-92.0,%,,,,,10359,Human betaherpesvirus 5,,NCTUZGOXEVVJAS-JXMROGBWSA-N
5227,13316533,963271,73852,1896962,1563309,=,-89.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-89.0,%,,,,,10359,Human betaherpesvirus 5,,TUCNXZGAYBSHLQ-UHFFFAOYSA-N
5228,13316534,963271,73852,1897132,1563440,=,-88.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-88.0,%,,,,,10359,Human betaherpesvirus 5,,PKGSSNOCJIFKRY-VQHVLOKHSA-N
5229,13316535,963271,73852,1897138,1563446,=,-76.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-76.0,%,,,,,10359,Human betaherpesvirus 5,,JKCUWWAEUAAAIM-VQHVLOKHSA-N
5230,13316536,963271,73852,1897137,1563445,=,-58.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-58.0,%,,,,,10359,Human betaherpesvirus 5,,KSNPOIMXQRUHOY-SOFGYWHQSA-N
5231,13316537,963271,73852,1897134,1563442,=,-55.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-55.0,%,,,,,10359,Human betaherpesvirus 5,,KEKDEKFDMKYXED-BQYQJAHWSA-N
5232,13316538,963271,73852,1897133,1563441,=,-52.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-52.0,%,,,,,10359,Human betaherpesvirus 5,,CEYRFGWGPWCINV-BQYQJAHWSA-N
5233,13316540,963271,73852,1896961,1563308,=,-49.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-49.0,%,,,,,10359,Human betaherpesvirus 5,,VODMFFYJJSUFCE-UHFFFAOYSA-N
5234,13316541,963271,73852,1897131,1563439,=,-44.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-44.0,%,,,,,10359,Human betaherpesvirus 5,,PPYNQLALOAWLJW-SOFGYWHQSA-N
5235,13316543,963271,73852,1897150,1563457,=,-42.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-42.0,%,,,,,10359,Human betaherpesvirus 5,,IEOQFOLAVDEMEF-UHFFFAOYSA-N
5236,13316544,963271,73852,1897151,1563458,=,-41.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-41.0,%,,,,,10359,Human betaherpesvirus 5,,SREJVDUHZPQFPZ-UHFFFAOYSA-N
5237,13316547,963271,73852,1897152,1563459,=,-38.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-38.0,%,,,,,10359,Human betaherpesvirus 5,,BBRXZQSIQCQPOT-UHFFFAOYSA-N
5238,13316555,963271,73852,1897143,390262,=,-19.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-19.0,%,,,,,10359,Human betaherpesvirus 5,,NOPCFBOJEWSFKO-UHFFFAOYSA-N
5239,13316564,963271,73852,1897130,1563438,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,,,10359,Human betaherpesvirus 5,,HWBUBLRRLXITIU-UHFFFAOYSA-N
5240,13316565,963271,73852,1897129,1563437,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,,,10359,Human betaherpesvirus 5,,RQRDXBBPUVEJOC-UHFFFAOYSA-N
5241,13316566,963271,73852,1897128,1563436,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,,,10359,Human betaherpesvirus 5,,RAAKYJSRVYAVJH-UHFFFAOYSA-N
5242,13316567,963271,73852,1897127,1563435,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,,,10359,Human betaherpesvirus 5,,OHYPQURAHPKQEA-UHFFFAOYSA-N
5243,13316568,963271,73852,1896963,243285,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,,,10359,Human betaherpesvirus 5,,YEHDMSUNJUONMW-UHFFFAOYSA-N
5244,13316569,963271,73852,1897149,1563456,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,,,10359,Human betaherpesvirus 5,,AMRLBLKTXLOEPF-UHFFFAOYSA-N
5245,13316570,963271,73852,1897148,1563455,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,,,10359,Human betaherpesvirus 5,,CTQGQVQAXUIRNK-UHFFFAOYSA-N
5246,13316571,963271,73852,1897147,1563454,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,,,10359,Human betaherpesvirus 5,,YGRKLDGDXPUJGR-UHFFFAOYSA-N
5247,13316572,963271,73852,1897146,1563453,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,,,10359,Human betaherpesvirus 5,,FFRRIBXAXNNAMG-UHFFFAOYSA-N
5248,13316573,963271,73852,1897144,1563451,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,,,,10359,Human betaherpesvirus 5,,SFEKGCXMSMPMHH-UHFFFAOYSA-N
5249,13316580,963271,73852,1897153,593739,=,67.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,67.0,%,,,,,10359,Human betaherpesvirus 5,,SNTIPKTZVAKPOX-ZHACJKMWSA-N
5250,13316583,963271,73852,1897139,1563447,=,52.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,52.0,%,,,,,10359,Human betaherpesvirus 5,,FYNDZYQDQOBNHI-CMDGGOBGSA-N
5251,13316647,963271,73852,1897145,1563452,=,-41.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-41.0,%,,,,,10359,Human betaherpesvirus 5,,BLAVBEQGJZCAGI-UHFFFAOYSA-N
5252,13316648,963271,73852,1896964,1563310,=,-55.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,-55.0,%,,,,,10359,Human betaherpesvirus 5,,AZWRFPUTJOGLMH-UHFFFAOYSA-N
5253,13316520,963272,73852,1897141,1563449,,,,0,EC50,ND(toxic),,0,,BAO_0000188,,,,,,1,EC50,,,,,,,,10359,Human betaherpesvirus 5,,ALTLGMRCJHJLHD-ZRDIBKRKSA-N
5254,13316521,963272,73852,1897140,1563448,,,,0,EC50,ND(toxic),,0,,BAO_0000188,,,,,,1,EC50,,,,,,,,10359,Human betaherpesvirus 5,,SVYAXWDPXNXIFE-CCEZHUSRSA-N
5255,13316522,963272,73852,1897139,1563447,,,,0,pEC50,Not Determined,,0,,BAO_0002583,,,,,,1,pEC50,,,,,,,,10359,Human betaherpesvirus 5,,FYNDZYQDQOBNHI-CMDGGOBGSA-N
5256,13316596,963272,73852,1897139,1563447,=,10000.0,nM,1,EC50,,,0,5.0,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,10.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.0,FYNDZYQDQOBNHI-CMDGGOBGSA-N
5257,13316600,963272,73852,1896964,1563310,=,8100.0,nM,1,EC50,,,0,5.09,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,8.1,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.0915149811213505,AZWRFPUTJOGLMH-UHFFFAOYSA-N
5258,13316602,963272,73852,1897137,1563445,=,7800.0,nM,1,EC50,,,0,5.11,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,7.8,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.107905397309519,KSNPOIMXQRUHOY-SOFGYWHQSA-N
5259,13316603,963272,73852,1897131,1563439,=,7800.0,nM,1,EC50,,,0,5.11,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,7.8,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.107905397309519,PPYNQLALOAWLJW-SOFGYWHQSA-N
5260,13316604,963272,73852,1896961,1563308,=,7300.0,nM,1,EC50,,,0,5.14,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,7.3,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.136677139879544,VODMFFYJJSUFCE-UHFFFAOYSA-N
5261,13316609,963272,73852,1897133,1563441,=,6700.0,nM,1,EC50,,,0,5.17,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,6.7,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.173925197299173,CEYRFGWGPWCINV-BQYQJAHWSA-N
5262,13316610,963272,73852,1897151,1563458,=,309.03,nM,1,EC50,,,0,6.51,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,6.51,,,,,1e-09,10359,Human betaherpesvirus 5,6.509999358109048,SREJVDUHZPQFPZ-UHFFFAOYSA-N
5263,13316611,963272,73852,1897138,1563446,=,6400.0,nM,1,EC50,,,0,5.19,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,6.4,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.1938200260161125,JKCUWWAEUAAAIM-VQHVLOKHSA-N
5264,13316613,963272,73852,1897145,1563452,=,831.76,nM,1,EC50,,,0,6.08,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,6.08,,,,,1e-09,10359,Human betaherpesvirus 5,6.0800019690359814,BLAVBEQGJZCAGI-UHFFFAOYSA-N
5265,13316614,963272,73852,1897135,1563443,=,6000.0,nM,1,EC50,,,0,5.22,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,6.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.221848749616356,PHAPNOWKHXHEBD-SOFGYWHQSA-N
5266,13316615,963272,73852,1897150,1563457,=,1318.26,nM,1,EC50,,,0,5.88,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.88,,,,,1e-09,10359,Human betaherpesvirus 5,5.879998925531604,IEOQFOLAVDEMEF-UHFFFAOYSA-N
5267,13316616,963272,73852,1897153,593739,=,1445.44,nM,1,EC50,,,0,5.84,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.84,,,,,1e-09,10359,Human betaherpesvirus 5,5.8399999311187,SNTIPKTZVAKPOX-ZHACJKMWSA-N
5268,13316617,963272,73852,1897152,1563459,=,1778.28,nM,1,EC50,,,0,5.75,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.75,,,,,1e-09,10359,Human betaherpesvirus 5,5.749999855918706,BBRXZQSIQCQPOT-UHFFFAOYSA-N
5269,13316618,963272,73852,1897142,1563450,=,2884.03,nM,1,EC50,,,0,5.54,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.54,,,,,1e-09,10359,Human betaherpesvirus 5,5.540000226349733,NCTUZGOXEVVJAS-JXMROGBWSA-N
5270,13316619,963272,73852,1897136,1563444,=,5500.0,nM,1,EC50,,,0,5.26,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,5.5,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.259637310505756,VVHZVRFHROODJG-SOFGYWHQSA-N
5271,13316620,963272,73852,1896962,1563309,=,3467.37,nM,1,EC50,,,0,5.46,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.46,,,,,1e-09,10359,Human betaherpesvirus 5,5.4599998126889995,TUCNXZGAYBSHLQ-UHFFFAOYSA-N
5272,13316621,963272,73852,1897143,390262,=,4570.88,nM,1,EC50,,,0,5.34,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.34,,,,,1e-09,10359,Human betaherpesvirus 5,5.3400001801593495,NOPCFBOJEWSFKO-UHFFFAOYSA-N
5273,13316622,963272,73852,1897134,1563442,=,4897.79,nM,1,EC50,,,0,5.31,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.31,,,,,1e-09,10359,Human betaherpesvirus 5,5.309999839831227,KEKDEKFDMKYXED-BQYQJAHWSA-N
5274,13316623,963272,73852,1897132,1563440,=,5011.87,nM,1,EC50,,,0,5.3,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.3,,,,,1e-09,10359,Human betaherpesvirus 5,5.300000202445418,PKGSSNOCJIFKRY-VQHVLOKHSA-N
5275,13316624,963272,73852,1897136,1563444,=,5495.41,nM,1,EC50,,,0,5.26,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.26,,,,,1e-09,10359,Human betaherpesvirus 5,5.259999900311453,VVHZVRFHROODJG-SOFGYWHQSA-N
5276,13316625,963272,73852,1897135,1563443,=,6025.6,nM,1,EC50,,,0,5.22,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.22,,,,,1e-09,10359,Human betaherpesvirus 5,5.219999701663429,PHAPNOWKHXHEBD-SOFGYWHQSA-N
5277,13316626,963272,73852,1897138,1563446,=,6456.54,nM,1,EC50,,,0,5.19,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.19,,,,,1e-09,10359,Human betaherpesvirus 5,5.190000154058473,JKCUWWAEUAAAIM-VQHVLOKHSA-N
5278,13316627,963272,73852,1897133,1563441,=,6606.93,nM,1,EC50,,,0,5.18,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.18,,,,,1e-09,10359,Human betaherpesvirus 5,5.180000294489514,CEYRFGWGPWCINV-BQYQJAHWSA-N
5279,13316628,963272,73852,1896961,1563308,=,7244.36,nM,1,EC50,,,0,5.14,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.14,,,,,1e-09,10359,Human betaherpesvirus 5,5.1399999760652255,VODMFFYJJSUFCE-UHFFFAOYSA-N
5280,13316629,963272,73852,1897137,1563445,=,7762.47,nM,1,EC50,,,0,5.11,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.11,,,,,1e-09,10359,Human betaherpesvirus 5,5.110000065251387,KSNPOIMXQRUHOY-SOFGYWHQSA-N
5281,13316630,963272,73852,1897131,1563439,=,7762.47,nM,1,EC50,,,0,5.11,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.11,,,,,1e-09,10359,Human betaherpesvirus 5,5.110000065251387,PPYNQLALOAWLJW-SOFGYWHQSA-N
5282,13316631,963272,73852,1896964,1563310,=,8128.31,nM,1,EC50,,,0,5.09,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,5.09,,,,,1e-09,10359,Human betaherpesvirus 5,5.089999741487069,AZWRFPUTJOGLMH-UHFFFAOYSA-N
5283,13316633,963272,73852,1897132,1563440,=,5000.0,nM,1,EC50,,,0,5.3,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,5.0,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.301029995663981,PKGSSNOCJIFKRY-VQHVLOKHSA-N
5284,13316634,963272,73852,1897134,1563442,=,4900.0,nM,1,EC50,,,0,5.31,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,4.9,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.309803919971486,KEKDEKFDMKYXED-BQYQJAHWSA-N
5285,13316635,963272,73852,1897143,390262,=,4600.0,nM,1,EC50,,,0,5.34,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,4.6,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.337242168318426,NOPCFBOJEWSFKO-UHFFFAOYSA-N
5286,13316636,963272,73852,1896962,1563309,=,3500.0,nM,1,EC50,,,0,5.46,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,3.5,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.455931955649724,TUCNXZGAYBSHLQ-UHFFFAOYSA-N
5287,13316638,963272,73852,1897142,1563450,=,2900.0,nM,1,EC50,,,0,5.54,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,2.9,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.5376020021010435,NCTUZGOXEVVJAS-JXMROGBWSA-N
5288,13316641,963272,73852,1897152,1563459,=,1780.0,nM,1,EC50,,,0,5.75,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,1.78,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.749579997691106,BBRXZQSIQCQPOT-UHFFFAOYSA-N
5289,13316642,963272,73852,1897153,593739,=,1400.0,nM,1,EC50,,,0,5.85,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,1.4,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.853871964321762,SNTIPKTZVAKPOX-ZHACJKMWSA-N
5290,13316643,963272,73852,1897150,1563457,=,1320.0,nM,1,EC50,,,0,5.88,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,1.32,uM,,,,1e-09,10359,Human betaherpesvirus 5,5.87942606879415,IEOQFOLAVDEMEF-UHFFFAOYSA-N
5291,13316644,963272,73852,1897145,1563452,=,800.0,nM,1,EC50,,,0,6.1,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,0.8,uM,,,,1e-09,10359,Human betaherpesvirus 5,6.096910013008056,BLAVBEQGJZCAGI-UHFFFAOYSA-N
5292,13316645,963272,73852,1897151,1563458,=,310.0,nM,1,EC50,,,0,6.51,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,0.31,uM,,,,1e-09,10359,Human betaherpesvirus 5,6.508638306165727,SREJVDUHZPQFPZ-UHFFFAOYSA-N
5293,13485450,987850,75124,1924484,1585228,,,%,0,Inhibition,Dose-dependent effect,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10376,human gammaherpesvirus 4,,TXJBPMUUXMDVIN-UHFFFAOYSA-N
5294,13485451,987850,75124,1924483,1585227,,,%,0,Inhibition,Dose-dependent effect,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10376,human gammaherpesvirus 4,,NWRNOSXXOQTKPE-UHFFFAOYSA-N
5295,13485452,987850,75124,1924482,1585226,,,%,0,Inhibition,Dose-dependent effect,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10376,human gammaherpesvirus 4,,NZVWXTZMDMFHCO-UHFFFAOYSA-N
5296,13485453,987850,75124,1924481,1585225,,,%,0,Inhibition,Dose-dependent effect,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10376,human gammaherpesvirus 4,,QPABDIQFIWGJQR-UHFFFAOYSA-N
5297,13485454,987850,75124,1924502,934733,,,%,0,Inhibition,Dose-dependent effect,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10376,human gammaherpesvirus 4,,NPVOJIUIIYMCKF-UHFFFAOYSA-N
5298,13485455,987850,75124,1924501,199451,,,%,0,Inhibition,Dose-dependent effect,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10376,human gammaherpesvirus 4,,VPHWXQSGCPAURB-UHFFFAOYSA-N
5299,13485456,987850,75124,1924500,1585238,,,%,0,Inhibition,Dose-dependent effect,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10376,human gammaherpesvirus 4,,IKWGLWUDENBHGS-UHFFFAOYSA-N
5300,13485457,987850,75124,1924499,1585237,,,%,0,Inhibition,Dose-dependent effect,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10376,human gammaherpesvirus 4,,YKLVDAITEHEFGE-UHFFFAOYSA-N
5301,13485458,987850,75124,1924498,1585236,,,%,0,Inhibition,Dose-dependent effect,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10376,human gammaherpesvirus 4,,SMMRCIKCCUWBAG-UHFFFAOYSA-N
5302,13485459,987850,75124,1924497,1585235,,,%,0,Inhibition,Dose-dependent effect,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10376,human gammaherpesvirus 4,,BUGZOPFWUFPEDC-UHFFFAOYSA-N
5303,13485460,987850,75124,1924496,1585234,,,%,0,Inhibition,Dose-dependent effect,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10376,human gammaherpesvirus 4,,NREIBOAGLPSGKL-WSDLNYQXSA-N
5304,13485461,987850,75124,1924495,1585233,,,%,0,Inhibition,Dose-dependent effect,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,,,,,,,,10376,human gammaherpesvirus 4,,HSVWAVFKLYCKAA-FYJGNVAPSA-N
